Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
5380.sol;ArtMuseumBase;init;9;0,5555555555555556;0,0;0,4444444444444444;0,0;0,2222222222222222;7,636363636363637;0,0;7,111111111111111;0,1111111111111111;27,88888888888889;0,0;1,2222222222222223;2,2222222222222223;0,0;1,3333333333333333;0,0;2,6666666666666665;17;8;1;72;11;20;26;2
5380.sol;ArtMuseum;();15;0,3333333333333333;0,0;0,7333333333333333;0,0;0,0;6,68;0,0;9,714285714285714;0,13333333333333333;27,071428571428573;0,0;1,6666666666666667;0,4666666666666667;0,0;1,8666666666666667;0,0;2,6;14;12;2;66;25;7;34;6
5380.sol;LikeCoinInterface;transferFrom;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;1,0;97,0;0,0;0,0;0,0;0,0;4,0;0,0;10,0;0;4;1;97;0;0;9;0
5380.sol;Ownable;onlyPendingOwner;4;0,0;0,0;0,0;0,0;0,5;5,75;0,0;6,0;0,0;18,5;0,0;1,0;0,0;0,0;1,5;0,25;1,0;12;8;0;38;4;0;9;1
5380.sol;Ownable;ownerOrOperator;4;0,0;0,0;0,0;0,0;1,0;4,5;0,0;6,0;0,0;22,5;0,0;1,5;0,0;0,0;1,0;0,5;2,0;8;8;0;57;6;0;12;2
5380.sol;ArtMuseumBase;setFee;11;0,2727272727272727;0,0;0,0;0,0;0,18181818181818182;4,045454545454546;0,09090909090909091;10,545454545454545;0,09090909090909091;24,818181818181817;0,09090909090909091;2,0;0,7272727272727273;0,7272727272727273;1,4545454545454546;0,36363636363636365;3,090909090909091;16;16;1;49;22;8;29;8
5380.sol;ArtMuseumBase;collectFees;6;0,16666666666666666;0,0;0,16666666666666666;0,0;0,3333333333333333;7,142857142857143;0,16666666666666666;7,333333333333333;0,16666666666666666;26,166666666666668;0,0;1,1666666666666667;0,0;0,0;2,0;0,16666666666666666;2,0;13;12;1;56;7;0;18;2
5380.sol;ArtMuseum;implementation;3;0,0;0,0;0,0;0,0;0,0;22,0;0,0;5,333333333333333;0,6666666666666666;30,666666666666668;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;2,3333333333333335;22;8;2;58;1;0;9;1
5380.sol;Ownable;claimOwnership;5;0,4;0,0;0,2;0,0;0,0;11,714285714285714;0,0;6,4;0,2;30,8;0,0;1,4;0,4;0,0;1,6;0,0;2,0;20;8;1;52;7;2;20;3
5380.sol;ArtMuseumBase;getArtwork;3;0,0;0,0;2,0;0,0;0,0;8,5;0,0;5,333333333333333;0,6666666666666666;91,0;0,0;2,6666666666666665;0,0;0,0;2,6666666666666665;1,3333333333333333;5,666666666666667;9;8;2;137;8;0;33;4
5380.sol;LikeCoinInterface;transfer;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;4,0;1,0;78,0;0,0;0,0;0,0;0,0;4,0;0,0;8,0;0;4;1;78;0;0;7;0
5380.sol;ArtMuseumBase;getAllArtworks;14;0,7142857142857143;0,0;0,21428571428571427;0,0;0,07142857142857142;6,379310344827586;0,0;8,857142857142858;0,14285714285714285;38,142857142857146;0,07142857142857142;2,0714285714285716;0,14285714285714285;0,14285714285714285;1,2857142857142858;0,21428571428571427;3,0;15;12;2;137;29;2;39;7
5380.sol;LikeCoinInterface;approve;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;4,0;1,0;82,0;0,0;0,0;0,0;0,0;4,0;0,0;8,0;0;4;1;82;0;0;7;0
5380.sol;ArtMuseumBase;withdrawBalance;4;0,0;0,0;0,0;0,0;0,0;6,0;0,0;6,0;0,25;30,0;0,0;0,75;0,0;0,0;2,5;0,5;1,75;9;8;1;64;3;0;12;1
5380.sol;ArtMuseumBase;setCosts;5;0,2;0,0;0,0;0,0;0,4;5,875;0,0;6,4;0,2;25,8;0,0;1,6;0,0;0,0;1,6;0,4;1,8;9;8;1;55;8;0;14;2
5380.sol;Ownable;transferOwnership;3;0,3333333333333333;0,0;0,0;0,0;0,0;9,666666666666666;0,0;5,333333333333333;0,3333333333333333;30,666666666666668;0,0;1,0;0,0;0,0;1,3333333333333333;0,0;2,3333333333333335;12;8;1;64;3;0;13;1
5380.sol;ArtMuseumBase;deposit;3;0,0;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;4,0;0,6666666666666666;19,0;0,0;0,0;0,0;0,0;1,3333333333333333;0,0;1,3333333333333333;0;4;2;36;0;0;3;0
5380.sol;Ownable;setOperator;3;0,3333333333333333;0,0;0,0;0,0;0,0;8,666666666666666;0,0;5,333333333333333;0,3333333333333333;28,0;0,0;1,0;0,0;0,0;1,3333333333333333;0,0;2,3333333333333335;9;8;1;59;3;0;10;1
