Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
3972.sol;Ico;setTransferRight;13;0,23076923076923078;0,0;0,7692307692307693;0,0;0,0;5,9375;0,0;10,461538461538462;0,07692307692307693;32,38461538461539;0,0;1,2307692307692308;0,46153846153846156;0,0;1,5384615384615385;0,0;12,846153846153847;12;16;1;79;16;6;24;5
3972.sol;SafeMath;sub;5;0,2;0,0;0,2;0,0;0,4;1,7142857142857142;0,0;6,4;0,4;27,6;0,0;1,4;0,0;0,2;1,6;0,0;10,0;6;8;2;73;7;0;9;3
3972.sol;Ico;();3;0,0;0,0;0,0;0,0;0,0;3,0;0,0;5,333333333333333;0,6666666666666666;17,0;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;6,666666666666667;3;8;2;32;1;0;3;1
3972.sol;TokenDB;getAllowance;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;2,0;117,0;0,0;0,0;0,0;0,0;6,0;0,0;15,0;0;4;2;117;0;0;11;0
3972.sol;Token;transferFrom;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;1,0;106,0;0,0;0,0;0,0;0,0;6,0;0,0;15,0;0;4;1;106;0;0;9;0
3972.sol;Owned;replaceOwner;5;0,2;0,0;0,0;0,0;0,0;6,25;0,0;6,4;0,2;28,6;0,0;0,8;0,0;0,0;2,0;0,0;8,4;7;8;1;66;4;0;15;1
3972.sol;SafeMath;mul;5;0,2;0,0;0,2;0,0;0,8;1,5555555555555556;0,0;6,4;0,4;30,4;0,0;1,8;0,4;0,4;1,6;0,0;11,2;6;8;2;73;9;2;9;4
3972.sol;Ico;claimVesting;13;0,23076923076923078;0,0;0,6923076923076923;0,0;0,0;5,9375;0,0;10,461538461538462;0,07692307692307693;29,23076923076923;0,0;1,2307692307692308;0,46153846153846156;0,0;1,5384615384615385;0,0;12,615384615384615;12;16;1;73;16;6;20;5
3972.sol;Ico;changeLibAddress;3;0,3333333333333333;0,0;0,0;0,0;0,0;9,666666666666666;0,0;5,333333333333333;0,3333333333333333;36,0;0,0;1,0;0,0;0,0;1,3333333333333333;0,0;7,666666666666667;11;8;1;70;3;0;10;1
3972.sol;Ico;buy;13;0,23076923076923078;0,0;0,6923076923076923;0,0;0,0;5,9375;0,0;10,461538461538462;0,15384615384615385;29,0;0,0;1,2307692307692308;0,46153846153846156;0,0;1,5384615384615385;0,0;12,692307692307692;12;16;2;73;16;6;19;5
