Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
25219.sol;SafeMath;sub;4;0,0;0,0;0,25;0,0;0,5;2,2;0,0;6,0;0,5;30,5;0,0;1,25;0,0;0,25;2,0;0,0;9,5;7;8;2;72;5;0;9;2
25219.sol;Ownable;onlyOwnerCandidate;4;0,0;0,0;0,0;0,0;0,5;7,0;0,0;6,0;0,0;24,75;0,0;1,0;0,0;0,0;1,5;0,25;7,0;17;8;0;49;4;0;10;1
25219.sol;ERC20;transferFrom;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;1,0;97,0;0,0;0,0;0,0;0,0;4,0;0,0;14,0;0;4;1;97;0;0;9;0
25219.sol;SafeMath;mul;5;0,2;0,0;0,2;0,0;0,8;1,75;0,0;6,4;0,4;31,6;0,0;1,6;0,4;0,4;1,6;0,0;11,0;7;8;2;72;8;2;10;3
25219.sol;Standard223Receiver;supportsToken;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;71,0;0,0;0,0;0,0;0,0;4,0;0,0;8,0;0;2;2;71;0;0;7;0
25219.sol;IEllipseMarketMaker;initializeOnTransfer;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,0;58,0;0,0;0,0;0,0;0,0;4,0;0,0;8,0;0;4;1;58;0;0;6;0
25219.sol;Ownable;acceptOwnership;8;0,375;0,25;0,125;0,0;0,0;12,5;0,0;6,666666666666667;0,125;37,833333333333336;0,0;1,0;0,25;0,0;1,0;0,0;6,5;20;8;1;60;8;2;24;3
25219.sol;MarketMaker;isOpenForPublic;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;59,0;0,0;0,0;0,0;0,0;4,0;0,0;7,0;0;2;1;59;0;0;5;0
25219.sol;SafeMath;max64;3;0,0;0,0;0,3333333333333333;0,0;0,6666666666666666;1,0;0,0;5,333333333333333;0,6666666666666666;35,333333333333336;0,0;1,3333333333333333;0,0;0,0;2,0;0,0;10,666666666666666;1;8;2;71;4;0;9;2
25219.sol;SafeMath;div;6;0,16666666666666666;0,0;0,16666666666666666;0,0;0,0;1,0;0,0;6,0;0,3333333333333333;30,0;0,0;0,5;0,0;0,16666666666666666;1,0;0,0;9,5;1;8;2;72;3;0;10;1
25219.sol;MarketMaker;quote;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;2,0;114,0;0,0;0,0;0,0;0,0;4,0;0,0;13,0;0;2;2;114;0;0;12;0
25219.sol;IEllipseMarketMaker;validateReserves;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;59,0;0,0;0,0;0,0;0,0;4,0;0,0;9,0;0;4;2;59;0;0;6;0
25219.sol;SafeMath;sqrt;9;0,4444444444444444;0,0;0,0;0,0;0,1111111111111111;1,0;0,0;8,0;0,2222222222222222;24,444444444444443;0,1111111111111111;1,2222222222222223;0,6666666666666666;0,5555555555555556;1,5555555555555556;0,0;11,555555555555555;1;12;2;62;11;6;10;5
