Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
29219.sol;PersonalCrowdsaleProxy;();3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,6666666666666666;18,5;0,0;0,0;0,0;0,0;1,3333333333333333;0,0;7,0;0;4;2;32;0;0;2;0
29219.sol;IToken;transferFrom;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;1,0;89,0;0,0;0,0;0,0;0,0;4,0;0,0;13,0;0;4;1;89;0;0;8;0
29219.sol;PersonalCrowdsaleProxy;invest;3;0,0;0,0;0,0;0,0;0,0;9,5;0,0;5,333333333333333;0,3333333333333333;30,666666666666668;0,0;0,6666666666666666;0,0;0,0;2,6666666666666665;1,0;6,333333333333333;15;8;1;57;2;0;7;1
29219.sol;CrowdsaleProxy;contribute;3;0,0;0,0;0,0;0,0;0,0;4,0;0,0;5,333333333333333;0,6666666666666666;40,0;0,0;1,0;0,0;0,0;3,3333333333333335;1,3333333333333333;7,333333333333333;6;8;2;58;3;0;9;2
29219.sol;CrowdsaleProxyFactory;createPersonalDepositAddress;6;0,16666666666666666;0,0;0,6666666666666666;0,0;0,0;11,75;0,0;7,333333333333333;0,16666666666666666;51,5;0,0;1,3333333333333333;0,0;0,0;1,6666666666666667;0,16666666666666666;9,833333333333334;28;12;1;93;8;0;28;2
29219.sol;ICrowdsale;hasBalance;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;4,0;2,0;92,0;0,0;0,0;0,0;0,0;4,0;0,0;12,0;0;4;2;92;0;0;10;0
29219.sol;PersonalCrowdsaleProxy;withdrawEther;3;0,0;0,0;0,0;0,0;0,0;13,333333333333334;0,0;5,333333333333333;0,3333333333333333;37,0;0,0;1,0;0,0;0,0;2,0;0,6666666666666666;6,666666666666667;25;8;1;63;3;0;9;1
29219.sol;ICrowdsale;getRate;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;4,0;2,0;75,0;0,0;0,0;0,0;0,0;4,0;0,0;12,0;0;4;2;75;0;0;7;0
29219.sol;CrowdsaleProxyFactory;createPersonalDepositAddressFor;7;0,14285714285714285;0,0;0,7142857142857143;0,0;0,0;12,307692307692308;0,0;7,428571428571429;0,14285714285714285;61,857142857142854;0,0;1,8571428571428572;0,0;0,0;2,857142857142857;0,14285714285714285;9,714285714285714;28;12;1;107;13;0;42;4
29219.sol;CrowdsaleProxyFactory;createProxyAddressFor;5;0,2;0,0;0,4;0,0;0,0;10,166666666666666;0,0;6,4;0,2;45,0;0,0;1,2;0,0;0,0;2,0;0,0;9,0;15;8;1;83;6;0;23;2
