Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
8926.sol;SafeMath;add;5;0,2;0,0;0,2;0,0;0,4;1,8571428571428572;0,0;6,4;0,4;27,8;0,0;1,4;0,0;0,2;1,6;0,0;10,0;7;8;2;75;7;0;9;3
8926.sol;SafeMath;sub;4;0,0;0,0;0,25;0,0;0,5;2,2;0,0;6,0;0,5;30,75;0,0;1,25;0,0;0,25;2,0;0,0;9,75;7;8;2;73;5;0;9;2
8926.sol;DreamTeamToken;rescueAccountOnly;1;0,0;0,0;0,0;0,0;2,0;6,0;0,0;4,0;0,0;73,0;0,0;4,0;0,0;0,0;4,0;1,0;9,0;13;4;0;73;4;0;9;1
8926.sol;DreamTeamToken;hexToString;8;0,5;0,0;0,0;0,0;0,375;1,9333333333333333;0,0;8,0;0,25;45,75;0,125;1,875;4,0;1,375;3,75;0,0;15,125;3;12;2;94;15;32;22;8
8926.sol;DreamTeamToken;approveViaSignature;20;0,05;0,0;1,25;0,0;0,0;7,035714285714286;0,0;7,8;0,05;33,3;0,0;1,4;0,0;0,0;0,8;0,05;11,25;16;12;1;95;28;0;58;5
8926.sol;DreamTeamToken;transferFrom;5;0,2;0,0;0,8;0,0;0,0;5,818181818181818;0,0;6,4;0,2;47,0;0,0;2,2;0,0;0,0;2,0;0,6;9,6;16;8;1;91;11;0;19;3
8926.sol;SafeMath;mul;8;0,125;0,0;0,125;0,0;0,5;1,6666666666666667;0,125;7,5;0,25;24,25;0,0;1,125;0,5;0,25;1,5;0,0;10,625;7;12;2;75;9;4;10;3
8926.sol;DreamTeamToken;rescueLostTokens;3;0,0;0,0;0,6666666666666666;0,0;0,0;12,0;0,0;5,333333333333333;0,3333333333333333;56,0;0,0;1,3333333333333333;0,0;0,0;2,0;0,3333333333333333;8,333333333333334;17;8;1;110;4;0;16;1
8926.sol;DreamTeamToken;lastMint;17;0,35294117647058826;0,35294117647058826;0,11764705882352941;0,0;0,058823529411764705;11,590909090909092;0,0;7,2;0,058823529411764705;51,8;0,0;1,2941176470588236;0,7058823529411765;0,11764705882352941;1,411764705882353;0,35294117647058826;6,764705882352941;27;8;1;88;22;12;37;6
8926.sol;SafeMath;div;6;0,0;0,0;0,16666666666666666;0,0;0,0;1,0;0,0;5,333333333333333;0,3333333333333333;33,0;0,0;0,3333333333333333;0,0;0,16666666666666666;1,0;0,0;9,333333333333334;1;8;2;73;2;0;9;1
8926.sol;DreamTeamToken;transfer;4;0,0;0,0;0,75;0,0;0,0;6,5;0,0;6,0;0,25;36,5;0,0;1,0;0,0;0,0;2,0;0,25;9,0;16;8;1;73;4;0;12;1
8926.sol;DreamTeamToken;tokenDistributionPeriodOnly;1;0,0;0,0;0,0;0,0;2,0;6,75;0,0;4,0;0,0;86,0;0,0;4,0;0,0;0,0;4,0;1,0;9,0;16;4;0;86;4;0;9;1
