Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
3100.sol;SafeMath;sub;4;0,0;0,0;0,25;0,0;0,5;2,0;0,0;3,0;0,5;27,25;0,0;1,25;0,0;0,25;2,0;0,0;6,5;6;4;2;70;5;0;9;2
3100.sol;SafeMath;mul;8;0,125;0,0;0,125;0,0;0,5;1,625;0,125;3,75;0,25;21,0;0,0;1,0;0,5;0,25;1,5;0,0;6,75;6;6;2;70;8;4;11;3
3100.sol;AccessAdmin;onlyAdmin;4;0,0;0,0;0,0;0,0;0,0;6,25;0,0;3,0;0,0;18,0;0,0;1,0;0,0;0,0;1,0;0,25;3,75;14;4;0;41;4;0;5;1
3100.sol;CardsInterface;updatePlayersCoinByPurchase;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;1,0;84,0;0,0;0,0;0,0;0,0;2,0;0,0;7,0;0;2;1;84;0;0;6;0
3100.sol;AccessAdmin;setAdminContract;4;0,5;0,0;0,25;0,0;0,0;7,833333333333333;0,0;3,0;0,25;36,75;0,0;1,5;0,5;0,0;2,0;0,0;5,75;14;4;1;75;6;2;12;2
3100.sol;RareInterface;setRarePrice;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;1,0;66,0;0,0;0,0;0,0;0,0;2,0;0,0;7,0;0;2;1;66;0;0;7;0
3100.sol;CardsRaffle;getPlayersTickets;15;0,4;0,0;0,13333333333333333;0,0;0,2;8,263157894736842;0,06666666666666667;5,0;0,13333333333333333;50,5;0,06666666666666667;1,2666666666666666;0,13333333333333333;0,13333333333333333;1,3333333333333333;0,5333333333333333;8,6;21;8;2;95;19;2;46;6
3100.sol;SafeMath;div;6;0,16666666666666666;0,0;0,16666666666666666;0,0;0,0;1,0;0,0;3,0;0,3333333333333333;27,0;0,0;0,5;0,0;0,16666666666666666;1,0;0,0;6,166666666666667;1;4;2;70;3;0;10;1
3100.sol;CardsRaffle;drawRandomWinner;8;0,375;0,0;0,375;0,0;0,125;11,5625;0,0;3,4285714285714284;0,125;50,57142857142857;0,0;2,0;0,25;0,125;2,0;0,625;6,625;27;4;1;102;16;2;32;4
3100.sol;RareInterface;transferToken;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;1,0;80,0;0,0;0,0;0,0;0,0;2,0;0,0;9,0;0;2;1;80;0;0;7;0
3100.sol;Ownable;Ownable;3;0,3333333333333333;0,0;0,0;0,0;0,0;4,0;0,0;2,6666666666666665;0,3333333333333333;18,333333333333332;0,0;0,6666666666666666;0,0;0,0;1,3333333333333333;0,3333333333333333;4,333333333333333;5;4;1;29;2;0;5;1
3100.sol;CardsRaffle;getRafflePlayers;3;0,0;0,0;0,0;0,0;0,0;10,5;0,0;2,6666666666666665;0,6666666666666666;41,666666666666664;0,0;0,6666666666666666;0,0;0,0;2,6666666666666665;0,0;5,333333333333333;13;4;2;85;2;0;12;1
3100.sol;CardsRaffle;startRareRaffle;19;0,42105263157894735;0,10526315789473684;0,05263157894736842;0,0;0,21052631578947367;10,380952380952381;0,05263157894736842;3,857142857142857;0,05263157894736842;32,07142857142857;0,0;1,105263157894737;0,631578947368421;0,0;1,0526315789473684;0,10526315789473684;5,526315789473684;27;6;1;80;21;12;51;4
3100.sol;CardsRaffle;getLatestRaffleInfo;3;0,0;0,0;2,6666666666666665;0,0;0,0;15,0;0,0;2,6666666666666665;0,6666666666666666;70,0;0,0;1,6666666666666667;0,0;0,0;2,6666666666666665;0,0;9,0;19;4;2;106;5;0;18;1
3100.sol;CardsRaffle;getRareAddress;3;0,0;0,0;0,0;0,0;0,0;4,0;0,0;2,6666666666666665;0,6666666666666666;26,0;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;5,0;4;4;2;59;1;0;9;1
3100.sol;CardsRaffle;awardRafflePrize;39;0,23076923076923078;0,0;0,02564102564102564;0,0;0,5897435897435898;11,30188679245283;0,15384615384615385;6,5;0,02564102564102564;47,71875;0,05128205128205128;1,358974358974359;0,358974358974359;0,1282051282051282;1,3333333333333333;0,46153846153846156;9,307692307692308;27;12;1;146;53;14;141;6
3100.sol;SafeMath;add;5;0,2;0,0;0,2;0,0;0,4;1,8333333333333333;0,0;3,2;0,4;25,4;0,0;1,2;0,0;0,2;1,6;0,0;6,6;6;4;2;70;6;0;10;2
3100.sol;RareInterface;getRareItemsPrice;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;77,0;0,0;0,0;0,0;0,0;4,0;0,0;8,0;0;2;2;77;0;0;9;0
3100.sol;AccessAdmin;onlyAccess;4;0,0;0,0;0,0;0,0;0,0;6,5;0,0;3,0;0,0;18,75;0,0;1,0;0,0;0,0;1,5;0,25;3,5;15;4;0;41;4;0;6;1
3100.sol;CardsRaffle;setCardsAddress;3;0,3333333333333333;0,0;0,0;0,0;0,0;9,0;0,0;2,6666666666666665;0,3333333333333333;35,0;0,0;1,3333333333333333;0,0;0,0;2,0;0,0;5,0;14;4;1;65;4;0;12;1
3100.sol;RareInterface;getRareInfo;8;0,0;0,0;0,625;0,0;0,0;0,0;0,0;3,75;0,25;24,75;0,0;0,0;0,0;0,0;0,5;0,0;5,375;0;4;2;66;0;0;16;0
3100.sol;RareInterface;rareStartPrice;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;60,0;0,0;0,0;0,0;0,0;4,0;0,0;7,0;0;2;2;60;0;0;7;0
3100.sol;AccessAdmin;setActionContract;3;0,3333333333333333;0,0;0,3333333333333333;0,0;0,0;10,5;0,0;2,6666666666666665;0,3333333333333333;42,666666666666664;0,0;1,3333333333333333;0,0;0,0;1,3333333333333333;0,0;5,666666666666667;15;4;1;82;4;0;10;1
3100.sol;CardsRaffle;CardsRaffle;4;0,0;0,0;0,5;0,0;0,0;9,75;0,0;3,0;0,25;28,25;0,0;1,0;0,0;0,0;2,0;0,5;3,75;17;4;1;39;4;0;10;2
3100.sol;CardsRaffle;setRareAddress;3;0,3333333333333333;0,0;0,0;0,0;0,0;8,5;0,0;2,6666666666666665;0,3333333333333333;34,0;0,0;1,3333333333333333;0,0;0,0;2,0;0,0;5,0;13;4;1;64;4;0;13;1
3100.sol;Ownable;transferOwnership;5;0,4;0,0;0,2;0,0;0,0;8,75;0,0;3,2;0,2;33,4;0,0;1,6;0,4;0,0;2,0;0,0;5,2;20;4;1;65;8;2;20;3
3100.sol;CardsRaffle;assignRafflePrize;16;0,1875;0,0;0,6875;0,0;0,0;8,173913043478262;0,0;3,6923076923076925;0,0625;41,07692307692308;0,0;1,4375;0,25;0,125;1,375;0,375;5,4375;16;4;1;78;23;4;50;5
3100.sol;CardsInterface;balanceOf;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;70,0;0,0;0,0;0,0;0,0;4,0;0,0;7,0;0;2;2;70;0;0;7;0
3100.sol;CardsInterface;removeUnitMultipliers;1;0,0;0,0;3,0;0,0;0,0;0,0;0,0;2,0;1,0;118,0;0,0;0,0;0,0;0,0;2,0;0,0;11,0;0;2;1;118;0;0;10;0
3100.sol;CardsInterface;upgradeUnitMultipliers;1;0,0;0,0;3,0;0,0;0,0;0,0;0,0;2,0;1,0;119,0;0,0;0,0;0,0;0,0;2,0;0,0;11,0;0;2;1;119;0;0;10;0
3100.sol;CardsRaffle;buyRaffleTicket;31;0,25806451612903225;0,0;0,22580645161290322;0,0;0,22580645161290322;9,704545454545455;0,06451612903225806;4,2105263157894735;0,03225806451612903;51,68421052631579;0,0;1,4193548387096775;0,25806451612903225;0,12903225806451613;1,1612903225806452;0,7741935483870968;6,709677419354839;24;6;1;130;44;8;82;9
3100.sol;CardsInterface;updatePlayersCoinByOut;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;59,0;0,0;0,0;0,0;0,0;2,0;0,0;5,0;0;2;1;59;0;0;6;0
