Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
10798.sol;SafeMath;add;5;0,2;0,0;0,2;0,0;0,4;1,8333333333333333;0,0;6,4;0,4;28,6;0,0;1,2;0,0;0,2;1,6;0,0;9,8;6;8;2;72;6;0;10;2
10798.sol;ReferralDiscountToken;setReferrer;13;0,23076923076923078;0,15384615384615385;0,15384615384615385;0,0;0,15384615384615385;8,823529411764707;0,0;7,111111111111111;0,07692307692307693;43,77777777777778;0,0;1,3076923076923077;0,3076923076923077;0,0;1,6923076923076923;0,07692307692307693;7,923076923076923;11;8;1;104;17;4;69;5
10798.sol;SafeMath;sub;4;0,0;0,0;0,25;0,0;0,5;2,0;0,0;6,0;0,5;30,25;0,0;1,25;0,0;0,25;2,0;0,0;9,5;6;8;2;72;5;0;9;2
10798.sol;NaorisToken;transferFrom;6;0,0;0,0;0,6666666666666666;0,0;0,0;6,8;0,16666666666666666;7,333333333333333;0,16666666666666666;35,833333333333336;0,0;0,8333333333333334;0,0;0,0;2,0;0,16666666666666666;9,833333333333334;15;12;1;93;5;0;17;1
10798.sol;SafeMath;mul;8;0,125;0,0;0,125;0,0;0,5;1,625;0,125;7,5;0,25;24,75;0,0;1,0;0,5;0,25;1,5;0,0;10,5;6;12;2;72;8;4;11;3
10798.sol;StandardToken;decreaseApproval;10;0,3;0,0;0,3;0,0;0,1;7,315789473684211;0,1;8,0;0,1;44,5;0,0;1,9;0,2;0,0;1,6;0,6;10,7;16;12;1;103;19;2;46;5
10798.sol;NaorisToken;onlyTeam;4;0,0;0,0;0,0;0,0;1,0;5,5;0,0;6,0;0,0;26,75;0,0;1,5;0,0;0,0;1,0;0,5;8,0;15;8;0;69;6;0;11;2
10798.sol;BasicToken;totalSupply;3;0,0;0,0;0,0;0,0;0,0;12,0;0,0;5,333333333333333;0,6666666666666666;30,333333333333332;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;7,666666666666667;12;8;2;58;1;0;8;1
10798.sol;TokenTimelock;release;8;0,125;0,25;0,125;0,0;0,375;6,7;0,0;6,666666666666667;0,125;35,833333333333336;0,0;1,25;0,25;0,0;1,75;0,375;6,375;11;8;1;56;10;2;19;2
10798.sol;StandardToken;allowance;3;0,0;0,0;0,3333333333333333;0,0;0,0;7,0;0,0;5,333333333333333;0,6666666666666666;49,333333333333336;0,0;1,0;0,0;0,0;2,0;0,0;9,0;8;8;2;102;3;0;14;1
