Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
169.sol;ExShellToken;turnoff;3;0,3333333333333333;0,0;0,0;0,0;0,0;8,0;0,0;5,333333333333333;0,3333333333333333;21,0;0,0;0,6666666666666666;0,0;0,0;1,3333333333333333;0,0;7,0;10;8;1;35;2;0;5;1
169.sol;ExShellToken;controller;4;0,0;0,0;0,0;0,0;1,0;6,0;0,0;6,0;0,0;28,25;0,0;1,5;0,0;0,0;1,5;0,5;7,75;11;8;0;70;6;0;11;2
169.sol;StandardToken;transferFrom;11;0,2727272727272727;0,0;0,6363636363636364;0,0;0,45454545454545453;5,96969696969697;0,09090909090909091;9,454545454545455;0,09090909090909091;47,72727272727273;0,0;3,0;0,18181818181818182;0,0;1,8181818181818181;0,2727272727272727;12,636363636363637;12;12;1;97;33;2;37;7
169.sol;SafeMath;safeSubtract;5;0,2;0,0;0,2;0,0;0,4;1,8333333333333333;0,0;6,4;0,2;29,2;0,0;1,2;0,0;0,2;1,6;0,0;9,4;6;8;1;75;6;0;11;2
169.sol;ExShellToken;turnon;3;0,3333333333333333;0,0;0,0;0,0;0,0;8,0;0,0;5,333333333333333;0,3333333333333333;20,333333333333332;0,0;0,6666666666666666;0,0;0,0;1,3333333333333333;0,0;7,0;10;8;1;34;2;0;6;1
169.sol;SafeMath;safeAdd;5;0,2;0,0;0,2;0,0;0,8;1,625;0,0;6,4;0,2;31,0;0,0;1,6;0,0;0,2;2,4;0,0;10,2;6;8;1;70;8;0;10;3
169.sol;StandardToken;allowance;3;0,0;0,0;0,3333333333333333;0,0;0,0;5,75;0,0;5,333333333333333;0,6666666666666666;48,0;0,0;1,3333333333333333;0,0;0,0;2,0;0,0;9,0;8;8;2;98;4;0;15;1
169.sol;StandardToken;transfer;10;0,2;0,0;0,4;0,0;0,3;5,2631578947368425;0,1;9,2;0,1;37,7;0,0;1,9;0,4;0,1;1,6;0,3;12,3;8;12;1;78;19;4;28;5
169.sol;ExShellToken;ExShellToken;6;0,5;0,0;0,0;0,0;0,3333333333333333;7,5;0,0;6,666666666666667;0,16666666666666666;31,833333333333332;0,0;1,0;0,6666666666666666;0,0;1,0;0,0;8,0;11;8;1;75;6;4;13;2
169.sol;StandardToken;approve;5;0,2;0,0;0,6;0,0;0,0;5,666666666666667;0,0;6,4;0,2;40,2;0,0;1,8;0,0;0,0;1,6;0,4;9,2;8;8;1;82;9;0;20;2
169.sol;SafeMath;safeMult;5;0,2;0,0;0,2;0,0;0,8;1,625;0,0;6,4;0,2;31,2;0,0;1,6;0,4;0,4;2,4;0,0;9,8;6;8;1;71;8;2;10;3
169.sol;StandardToken;balanceOf;3;0,0;0,0;0,0;0,0;0,0;5,333333333333333;0,0;5,333333333333333;0,6666666666666666;38,333333333333336;0,0;1,0;0,0;0,0;2,0;0,0;8,333333333333334;8;8;2;78;3;0;13;1
169.sol;StandardToken;on;4;0,0;0,0;0,0;0,0;0,5;4,666666666666667;0,0;6,0;0,0;16,5;0,0;0,75;0,0;0,0;1,5;0,0;7,0;7;8;0;32;3;0;4;1
