Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
1690.sol;SafeMath;sub;4;0,0;0,0;0,25;0,0;0,5;2,0;0,0;3,0;0,5;27,25;0,0;1,25;0,0;0,25;2,0;0,0;6,5;6;4;2;70;5;0;9;2
1690.sol;TipcoinToken;transferFrom;12;0,16666666666666666;0,16666666666666666;0,6666666666666666;0,0;0,0;6,590909090909091;0,08333333333333333;4,8;0,08333333333333333;40,8;0,0;1,8333333333333333;0,16666666666666666;0,0;2,0;0,25;6,916666666666667;18;8;1;110;22;2;31;4
1690.sol;SafeMath;mul;8;0,125;0,0;0,125;0,0;0,5;1,625;0,125;3,75;0,25;21,0;0,0;1,0;0,5;0,25;1,5;0,0;6,75;6;6;2;70;8;4;11;3
1690.sol;BurnableToken;_burn;11;0,18181818181818182;0,09090909090909091;0,36363636363636365;0,36363636363636365;0,0;6,571428571428571;0,0;3,3333333333333335;0,09090909090909091;37,333333333333336;0,0;1,2727272727272727;0,18181818181818182;0,0;1,2727272727272727;0,18181818181818182;3,1818181818181817;12;4;1;57;14;2;38;4
1690.sol;Pausable;whenPaused;4;0,0;0,0;0,0;0,0;0,0;4,666666666666667;0,0;3,0;0,0;13,5;0,0;0,75;0,0;0,0;1,5;0,0;3,5;7;4;0;25;3;0;6;1
1690.sol;SafeMath;div;6;0,0;0,0;0,16666666666666666;0,5;0,0;1,0;0,0;2,6666666666666665;0,3333333333333333;30,0;0,0;0,3333333333333333;0,0;0,16666666666666666;1,0;0,0;3,3333333333333335;1;4;2;70;2;0;17;1
1690.sol;StandardToken;increaseApproval;12;0,08333333333333333;0,0;0,25;0,0;0,0;6,461538461538462;0,0;3,5;0,08333333333333333;23,666666666666668;0,0;1,0833333333333333;0,0;0,0;1,0;0,4166666666666667;4,333333333333333;11;6;1;71;13;0;32;4
1690.sol;TipcoinToken;transferToAddress;12;0,16666666666666666;0,0;0,8333333333333334;0,0;0,16666666666666666;5,666666666666667;0,08333333333333333;4,181818181818182;0,08333333333333333;36,45454545454545;0,0;2,0;0,16666666666666666;0,0;1,8333333333333333;0,25;7,25;8;6;1;110;24;2;28;5
1690.sol;TipcoinToken;transferToContract;15;0,2;0,0;0,8;0,0;0,13333333333333333;5,9;0,06666666666666667;4,153846153846154;0,06666666666666667;38,76923076923077;0,0;2,0;0,13333333333333333;0,0;1,7333333333333334;0,26666666666666666;7,133333333333334;14;6;1;111;30;2;41;6
1690.sol;SafeMath;add;5;0,2;0,0;0,2;0,0;0,4;1,8333333333333333;0,0;3,2;0,4;25,4;0,0;1,2;0,0;0,2;1,6;0,0;6,6;6;4;2;70;6;0;10;2
1690.sol;BurnableToken;burn;3;0,0;0,0;0,3333333333333333;0,0;0,0;4,666666666666667;0,0;2,6666666666666665;0,3333333333333333;24,333333333333332;0,0;1,0;0,0;0,0;2,0;0,3333333333333333;4,333333333333333;6;4;1;40;3;0;7;1
1690.sol;StandardToken;decreaseApproval;16;0,1875;0,0;0,1875;0,0;0,0625;7,315789473684211;0,0625;3,75;0,0625;25,75;0,0;1,1875;0,125;0,0;1,0;0,375;5,0625;16;6;1;71;19;2;45;5
1690.sol;BasicToken;totalSupply;3;0,0;0,0;0,0;0,0;0,0;12,0;0,0;2,6666666666666665;0,6666666666666666;27,666666666666668;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;5,0;12;4;2;56;1;0;8;1
1690.sol;Pausable;finalUnpause;4;0,25;0,0;0,0;0,0;0,0;9,0;0,0;3,0;0,25;22,5;0,0;0,75;0,0;0,0;1,5;0,0;4,75;12;4;1;44;3;0;8;1
1690.sol;StandardToken;allowance;10;0,0;0,0;0,1;0,0;0,0;7,0;0,0;3,3;0,2;14,6;0,0;0,3;0,0;0,0;0,6;0,0;3,8;8;4;2;37;3;0;13;1
1690.sol;ERC223Receiver;tokenFallback;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;2,0;84,0;0,0;0,0;0,0;0,0;2,0;0,0;12,0;0;4;2;84;0;0;6;0
1690.sol;Pausable;pause;5;0,2;0,0;0,0;0,0;0,0;8,833333333333334;0,0;3,2;0,2;23,6;0,0;1,2;0,0;0,0;1,6;0,0;5,0;13;4;1;51;6;0;11;1
1690.sol;TipcoinToken;isContract;9;0,1111111111111111;0,0;0,0;0,0;0,1111111111111111;7,0;0,0;3,7142857142857144;0,2222222222222222;23,142857142857142;0,0;0,4444444444444444;0,2222222222222222;0,0;1,3333333333333333;0,0;5,222222222222222;11;6;2;67;4;2;12;2
1690.sol;TipcoinToken;transfer;8;0,0;0,0;0,875;0,0;0,0;7,3076923076923075;0,125;6,0;0,125;37,25;0,0;1,625;0,0;0,0;2,25;0,25;8,875;18;10;1;86;13;0;24;3
1690.sol;StandardToken;approve;5;0,2;0,0;0,6;0,0;0,0;6,125;0,0;3,2;0,2;37,2;0,0;1,6;0,0;0,0;1,6;0,4;6,0;8;4;1;76;8;0;20;2
1690.sol;Ownable;transferOwnership;5;0,4;0,0;0,2;0,0;0,0;9,125;0,0;3,2;0,2;35,2;0,0;1,6;0,4;0,0;2,0;0,0;5,4;20;4;1;66;8;2;21;3
1690.sol;BasicToken;balanceOf;3;0,0;0,0;0,0;0,0;0,0;7,0;0,0;2,6666666666666665;0,6666666666666666;33,0;0,0;0,6666666666666666;0,0;0,0;2,0;0,0;5,333333333333333;8;4;2;68;2;0;9;1
1690.sol;Pausable;whenNotPaused;4;0,0;0,0;0,0;0,0;0,0;4,666666666666667;0,0;3,0;0,0;14,5;0,0;0,75;0,0;0,0;1,5;0,0;3,5;7;4;0;28;3;0;6;1
1690.sol;Pausable;unpause;4;0,25;0,0;0,0;0,0;0,0;8,0;0,0;3,0;0,25;22,75;0,0;1,0;0,0;0,0;1,5;0,0;5,0;10;4;1;50;4;0;8;1
1690.sol;Ownable;onlyOwner;4;0,0;0,0;0,0;0,0;0,5;4,0;0,0;3,0;0,0;16,5;0,0;1,0;0,0;0,0;1,5;0,25;4,0;7;4;0;33;4;0;7;1
