Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
1735.sol;moduleToken;setTransferPlan;13;0,23076923076923078;0,0;0,15384615384615385;0,0;0,0;8,461538461538462;0,15384615384615385;11,076923076923077;0,07692307692307693;31,23076923076923;0,0;1,0;0,0;0,0;1,0769230769230769;0,46153846153846156;7,6923076923076925;16;28;1;67;13;0;28;3
1735.sol;moduleToken;changeOwner;7;0,5714285714285714;0,0;0,2857142857142857;0,0;0,2857142857142857;6,388888888888889;0,0;6,857142857142857;0,14285714285714285;37,857142857142854;0,0;2,5714285714285716;0,2857142857142857;0,0;1,1428571428571428;0,42857142857142855;7,285714285714286;10;8;1;62;18;2;32;5
1735.sol;moduleToken;();25;0,04;0,0;0,16;0,0;0,36;6,90566037735849;0,12;11,0;0,08;42,375;0,0;2,12;0,16;0,28;0,96;1,12;10,84;16;16;2;80;53;4;80;19
1735.sol;moduleToken;transferFrom;37;0,0;0,0;0,32432432432432434;0,0;0,13513513513513514;6,46;0,13513513513513514;9,18918918918919;0,02702702702702703;26,64864864864865;0,0;1,3513513513513513;0,21621621621621623;0,10810810810810811;1,2432432432432432;0,16216216216216217;7,945945945945946;16;12;1;100;50;8;66;13
1735.sol;moduleToken;setEthPlan;12;0,25;0,0;0,25;0,0;0,75;7,095238095238095;0,08333333333333333;9,333333333333334;0,08333333333333333;33,916666666666664;0,0;1,75;0,5;0,08333333333333333;1,0;0,4166666666666667;6,416666666666667;11;12;1;90;21;6;24;4
1735.sol;moduleToken;moduleToken;20;0,45;0,0;0,05;0,0;0,2;8,823529411764707;0,1;8,6;0,05;22,45;0,0;0,85;0,5;0,0;0,8;0,05;5,1;14;12;1;39;17;10;26;3
1735.sol;moduleToken;sign;22;0,13636363636363635;0,0;0,13636363636363635;0,0;0,36363636363636365;13,882352941176471;0,045454545454545456;7,809523809523809;0,09090909090909091;41,333333333333336;0,0;1,5454545454545454;0,36363636363636365;0,13636363636363635;0,6363636363636364;0,6818181818181818;0,5454545454545454;24;12;2;87;34;8;103;10
1735.sol;moduleToken;allowance;6;0,0;0,0;0,16666666666666666;0,0;0,0;7,0;0,0;6,0;0,3333333333333333;28,166666666666668;0,0;0,5;0,0;0,0;1,0;0,0;8,0;8;8;2;70;3;0;14;1
1735.sol;moduleToken;setCoinPrice;6;0,3333333333333333;0,0;0,0;0,0;0,3333333333333333;8,571428571428571;0,0;6,666666666666667;0,16666666666666666;33,666666666666664;0,0;1,1666666666666667;0,0;0,0;1,3333333333333333;0,16666666666666666;3,8333333333333335;14;8;1;84;7;0;21;2
1735.sol;moduleToken;TransferEthToAddr;4;0,0;0,0;0,25;0,0;0,5;7,0;0,0;6,0;0,5;40,5;0,0;1,5;0,0;0,0;2,0;0,5;6,5;18;8;2;70;6;0;12;1
1735.sol;moduleToken;transfer;37;0,0;0,0;0,2972972972972973;0,0;0,16216216216216217;6,1063829787234045;0,13513513513513514;9,257142857142858;0,02702702702702703;27,6;0,0;1,2702702702702702;0,21621621621621623;0,10810810810810811;1,2432432432432432;0,40540540540540543;7,702702702702703;16;12;1;110;47;8;73;11
1735.sol;moduleToken;changeContractName;5;0,4;0,0;0,2;0,0;0,4;6,333333333333333;0,0;6,4;0,2;39,6;0,0;1,8;0,0;0,0;1,2;0,6;7,8;11;8;1;75;9;0;17;2
1735.sol;moduleToken;balanceInWei;3;0,0;0,0;0,0;0,0;0,0;4,0;0,0;5,333333333333333;0,6666666666666666;36,666666666666664;0,0;0,3333333333333333;0,0;0,0;2,6666666666666665;0,3333333333333333;3,3333333333333335;4;8;2;74;1;0;13;1
1735.sol;moduleToken;setPauseStatus;7;0,2857142857142857;0,0;0,0;0,0;0,0;7,0;0,14285714285714285;8,0;0,14285714285714285;28,571428571428573;0,0;1,0;0,0;0,0;1,4285714285714286;0,42857142857142855;8,571428571428571;13;12;1;66;7;0;16;2
1735.sol;moduleToken;approve;7;0,2857142857142857;0,0;0,42857142857142855;0,0;0,14285714285714285;6,083333333333333;0,0;6,285714285714286;0,14285714285714285;37,857142857142854;0,0;1,7142857142857142;0,2857142857142857;0,0;1,4285714285714286;0,42857142857142855;8,857142857142858;8;8;1;85;12;2;28;3
1735.sol;moduleToken;addAdminOwners;82;0,18292682926829268;0,0;0,07317073170731707;0,0;0,18292682926829268;9,0;0,15853658536585366;11,871428571428572;0,012195121951219513;23,3;0,0;0,926829268292683;0,24390243902439024;0,08536585365853659;0,9512195121951219;0,32926829268292684;0,4268292682926829;22;22;1;75;76;20;195;19
1735.sol;moduleToken;delAdminUsrs;59;0,13559322033898305;0,0;0,03389830508474576;0,0;0,22033898305084745;10,340425531914894;0,1864406779661017;9,787234042553191;0,01694915254237288;23,48936170212766;0,0;0,7966101694915254;0,4067796610169492;0,1016949152542373;1,0169491525423728;0,2542372881355932;0,3389830508474576;24;16;1;76;47;24;115;12
1735.sol;moduleToken;disableTransferAgreement;6;0,3333333333333333;0,0;0,0;0,0;0,6666666666666666;15,0;0,0;8,0;0,16666666666666666;51,833333333333336;0,0;1,6666666666666667;0,6666666666666666;0,0;1,0;0,8333333333333334;1,5;24;16;1;72;10;4;42;4
1735.sol;moduleToken;balanceOf;3;0,0;0,0;0,0;0,0;0,0;9,5;0,0;5,333333333333333;0,6666666666666666;43,0;0,0;0,6666666666666666;0,0;0,0;2,0;0,0;8,333333333333334;11;8;2;87;2;0;12;1
1735.sol;moduleToken;createTransferAgreement;15;0,6;0,0;0,13333333333333333;0,0;0,0;14,4;0,0;11,714285714285714;0,06666666666666667;58,714285714285715;0,0;1,6666666666666667;0,5333333333333333;0,0;0,4;0,8666666666666667;12,133333333333333;24;38;1;80;25;8;92;9
1735.sol;moduleToken;changeRecvEthStatus;7;0,2857142857142857;0,0;0,0;0,0;0,0;9,4;0,14285714285714285;8,0;0,14285714285714285;21,285714285714285;0,0;0,7142857142857143;0,0;0,0;1,4285714285714286;0,14285714285714285;0,42857142857142855;17;12;1;61;5;0;14;1
