Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
38528.sol;Slot;();4;0,0;0,0;0,0;0,0;0,0;8,0;0,0;6,0;0,5;14,0;0,0;0,25;0,5;0,0;1,5;0,0;6,25;8;8;2;20;1;2;3;1
38528.sol;Slot;isValidSize;9;0,2222222222222222;0,0;0,0;0,0;0,4444444444444444;12,88888888888889;0,0;6,857142857142857;0,1111111111111111;50,142857142857146;0,0;1,0;0,8888888888888888;0,6666666666666666;2,2222222222222223;0,0;10,666666666666666;18;8;1;103;9;8;23;2
38528.sol;usingOraclize;oraclize_newRandomDSQuery;18;0,3888888888888889;0,0;1,1111111111111112;0,0;0,16666666666666666;8,615384615384615;0,05555555555555555;8,444444444444445;0,05555555555555555;53,55555555555556;0,0;2,1666666666666665;1,1666666666666667;0,0;3,0;0,0;11,944444444444445;38;12;1;115;39;21;73;4
38528.sol;DSMath;hadd;3;0,3333333333333333;0,0;0,3333333333333333;0,0;0,6666666666666666;2,0;0,0;5,333333333333333;0,6666666666666666;39,0;0,0;1,6666666666666667;0,0;0,3333333333333333;3,3333333333333335;0,0;10,666666666666666;6;8;2;79;5;0;10;2
38528.sol;usingInvestorsModule;newInvestor;18;0,05555555555555555;0,16666666666666666;0,0;0,0;0,1111111111111111;15,2;0,05555555555555555;8,0;0,1111111111111111;30,066666666666666;0,0;0,8333333333333334;0,0;0,1111111111111111;0,8888888888888888;0,05555555555555555;7,166666666666667;25;12;2;66;15;0;31;3
38528.sol;usingInvestorsModule;onlyInvestors;4;0,25;0,0;0,0;0,0;0,0;5,25;0,0;6,0;0,0;22,0;0,0;1,0;0,5;0,0;1,0;0,25;7,0;11;8;0;45;4;2;8;1
38528.sol;DSMath;cast;3;0,3333333333333333;0,0;0,0;0,0;0,6666666666666666;2,25;0,0;5,333333333333333;0,6666666666666666;37,0;0,0;1,3333333333333333;0,0;0,0;4,0;0,0;9,333333333333334;6;8;2;68;4;0;10;2
38528.sol;usingOraclize;oraclize_randomDS_getSessionPubKeyHash;3;0,0;0,0;0,0;0,0;0,0;9,5;0,0;5,333333333333333;0,3333333333333333;51,333333333333336;0,0;0,6666666666666666;0,0;0,0;2,6666666666666665;0,3333333333333333;7,333333333333333;11;8;1;93;2;0;13;1
38528.sol;Owned;Owned;3;0,3333333333333333;0,0;0,0;0,0;0,0;4,0;0,0;5,333333333333333;0,3333333333333333;18,0;0,0;0,6666666666666666;0,0;0,0;1,3333333333333333;0,3333333333333333;6,666666666666667;5;8;1;27;2;0;5;1
38528.sol;usingOraclize;oraclize_setNetwork;35;0,2;0,0;0,0;0,2;0,2;13,48;0,2;9,82857142857143;0,02857142857142857;49,542857142857144;0,0;0,7142857142857143;1,2;0,2;2,0;0,02857142857142857;11,085714285714285;23;12;1;90;25;42;120;7
38528.sol;usingInvestorsModule;getMinInvestment;12;0,08333333333333333;0,08333333333333333;0,0;0,0;0,16666666666666666;12,666666666666666;0,08333333333333333;8,363636363636363;0,16666666666666666;26,90909090909091;0,0;0,5;0,16666666666666666;0,0;1,3333333333333333;0,08333333333333333;8,666666666666666;22;12;2;69;6;2;20;1
38528.sol;usingOraclize;getCodeSize;5;0,2;0,0;0,0;0,0;0,0;7,0;0,0;7,2;0,4;30,0;0,0;0,6;0,0;0,0;2,0;0,0;9,2;11;12;2;79;3;0;12;1
