Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
44432.sol;HeadTail;resolve;10;0,0;0,0;0,2;0,0;0,8;8,0;0,1;8,0;0,1;37,666666666666664;0,0;1,4;0,6;0,0;1,8;0,4;9,8;13;12;1;70;14;6;33;3
44432.sol;Coffers;createCoffer;5;0,6;0,0;0,0;0,0;0,0;5,833333333333333;0,0;6,4;0,2;36,6;0,0;1,2;0,0;0,4;0,8;1,0;8,8;7;8;1;58;6;0;17;2
44432.sol;VoteTwoChoices;buyVotingRights;3;0,0;0,0;0,0;0,0;0,0;6,0;0,0;5,333333333333333;0,6666666666666666;33,0;0,0;1,0;0,6666666666666666;0,3333333333333333;2,0;0,6666666666666666;6,666666666666667;12;8;2;54;3;2;6;2
44432.sol;DiscountedBuy;buy;4;0,0;0,0;0,0;0,0;0,5;7,0;0,0;6,0;0,5;35,5;0,0;1,75;1,0;0,75;2,0;0,75;8,25;12;8;2;73;7;4;12;3
44432.sol;CountContribution;contribute;3;0,0;0,0;0,3333333333333333;0,0;0,0;8,0;0,0;5,333333333333333;0,6666666666666666;32,333333333333336;0,0;1,0;0,0;0,0;2,0;0,6666666666666666;7,0;18;8;2;50;3;0;6;2
44432.sol;HeadTail;HeadTail;6;0,3333333333333333;0,0;0,0;0,0;0,3333333333333333;7,0;0,0;6,4;0,3333333333333333;31,0;0,0;1,0;0,3333333333333333;0,0;1,0;0,3333333333333333;7,833333333333333;12;8;2;53;6;2;13;2
44432.sol;Token;buyToken;3;0,0;0,0;0,0;0,0;0,0;4,666666666666667;0,0;5,333333333333333;0,6666666666666666;29,333333333333332;0,0;1,0;0,6666666666666666;0,6666666666666666;1,3333333333333333;0,6666666666666666;7,333333333333333;8;8;2;50;3;2;8;2
44432.sol;CountContribution;CountContribution;3;0,0;0,0;0,3333333333333333;0,0;0,0;11,5;0,0;5,333333333333333;0,3333333333333333;29,666666666666668;0,0;0,6666666666666666;0,6666666666666666;0,0;2,0;0,0;7,0;18;8;1;43;2;2;8;1
44432.sol;CountContribution;recordContribution;4;0,0;0,0;0,25;0,0;0,0;9,8;0,0;6,0;0,25;35,0;0,0;1,25;0,0;0,5;1,0;0,0;7,25;18;8;1;62;5;0;13;2
44432.sol;HeadOrTail;choose;8;0,375;0,0;0,0;0,0;0,25;7,333333333333333;0,0;6,857142857142857;0,25;28,428571428571427;0,0;1,125;0,25;0,0;1,0;0,25;7,875;14;8;2;47;9;2;20;2
44432.sol;Token;sendToken;6;0,0;0,0;0,16666666666666666;0,16666666666666666;0,3333333333333333;6,8;0,0;6,4;0,16666666666666666;43,2;0,0;1,6666666666666667;0,0;0,5;1,0;0,5;8,5;10;8;1;77;10;0;19;3
44432.sol;Vault;store;3;0,0;0,0;0,0;0,0;0,0;4,666666666666667;0,0;5,333333333333333;0,6666666666666666;25,0;0,0;1,0;0,0;0,3333333333333333;1,3333333333333333;0,6666666666666666;6,333333333333333;8;8;2;40;3;0;6;2
44432.sol;BuyToken;setPrice;5;0,2;0,0;0,0;0,0;0,4;5,2;0,0;6,0;0,2;24,25;0,0;1,0;0,0;0,0;1,2;0,2;7,0;7;8;1;36;5;0;10;1
44432.sol;HeadTail;timeOut;5;0,0;0,0;0,0;0,0;0,6;5,333333333333333;0,0;6,4;0,2;27,8;0,0;1,2;1,2;0,2;2,0;0,4;8,2;7;8;1;39;6;6;12;2
44432.sol;Store;take;10;0,3;0,0;0,0;0,0;0,3;3,1818181818181817;0,1;10,222222222222221;0,1;29,11111111111111;0,1;1,1;0,4;0,2;1,4;0,8;11,4;5;16;1;59;11;4;16;4
44432.sol;HeadTail;guess;8;0,375;0,0;0,0;0,0;0,5;6,2;0,0;6,857142857142857;0,25;28,714285714285715;0,0;1,25;0,5;0,0;1,25;0,25;7,875;11;8;2;46;10;4;19;2
44432.sol;DiscountedBuy;price;3;0,0;0,0;0,0;0,0;0,0;8,0;0,0;5,333333333333333;0,6666666666666666;37,333333333333336;0,0;1,0;0,6666666666666666;0,6666666666666666;2,6666666666666665;0,3333333333333333;8,0;12;8;2;56;3;2;9;1
44432.sol;Coffers;deposit;4;0,25;0,0;0,25;0,0;0,0;5,6;0,0;6,0;0,5;40,0;0,0;1,25;0,0;0,25;1,0;0,5;9,25;7;8;2;65;5;0;13;1
44432.sol;Vault;redeem;4;0,25;0,0;0,0;0,0;0,0;5,0;0,0;6,0;0,25;28,25;0,0;1,25;0,5;0,0;2,0;1,25;6,5;8;8;1;54;5;2;12;3
44432.sol;VoteTwoChoices;vote;6;0,0;0,0;0,16666666666666666;0,16666666666666666;0,3333333333333333;7,916666666666667;0,0;6,4;0,16666666666666666;52,6;0,0;2,0;0,0;0,6666666666666666;1,0;0,6666666666666666;9,0;13;8;1;116;12;0;23;3
44432.sol;Token;sendAllTokens;4;0,25;0,0;0,0;0,0;0,0;6,666666666666667;0,0;6,0;0,25;33,75;0,0;1,5;0,5;0,25;1,0;0,5;6,75;10;8;1;51;6;2;14;3
44432.sol;Coffers;withdraw;6;0,3333333333333333;0,0;0,16666666666666666;0,0;0,3333333333333333;5,5;0,0;6,666666666666667;0,16666666666666666;39,5;0,0;1,6666666666666667;0,3333333333333333;0,0;1,3333333333333333;1,0;9,0;7;8;1;58;10;2;19;3
