Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
712.sol;RoyalStablesInterface;storeCarrotsCredit;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;4,0;1,0;70,0;0,0;0,0;0,0;0,0;2,0;0,0;9,0;0;4;1;70;0;0;7;0
712.sol;HorseyToken;freeForCarrots;11;0,18181818181818182;0,0;0,45454545454545453;0,0;0,0;8,7;0,0;6,4;0,09090909090909091;45,4;0,0;1,8181818181818181;0,0;0,18181818181818182;2,1818181818181817;0,7272727272727273;8,0;17;8;1;127;20;0;49;5
712.sol;HorseyToken;();3;0,0;0,0;0,0;0,0;0,0;6,0;0,0;5,333333333333333;0,6666666666666666;26,666666666666668;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;7,0;6;8;2;42;1;0;6;1
712.sol;HorseyExchange;purchaseToken;37;0,05405405405405406;0,21621621621621623;0,16216216216216217;0,0;0,08108108108108109;7,888888888888889;0,02702702702702703;6,8;0,05405405405405406;36,75;0,0;0,972972972972973;0,0;0,05405405405405406;0,918918918918919;0,3783783783783784;6,783783783783784;20;12;2;63;36;0;66;8
712.sol;HorseyToken;_makeSpecialId;3;0,0;0,0;1,3333333333333333;0,0;0,0;6,2;0,0;5,333333333333333;0,6666666666666666;64,0;0,0;1,6666666666666667;0,0;0,0;4,0;0,3333333333333333;10,0;9;8;2;110;5;0;21;1
712.sol;ERC721Basic;transferFrom;1;0,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;1,0;79,0;0,0;0,0;0,0;0,0;2,0;0,0;11,0;0;4;1;79;0;0;6;0
712.sol;HorseyPilot;onlyCLevelAccess;4;0,0;0,0;0,25;0,0;1,5;7,0;0,0;6,0;0,0;43,75;0,0;2,0;0,0;0,0;3,0;0,75;9,5;14;8;0;127;8;0;18;3
712.sol;RoyalStablesInterface;storeHorsey;1;0,0;0,0;5,0;0,0;0,0;0,0;0,0;4,0;1,0;126,0;0,0;0,0;0,0;0,0;2,0;0,0;17,0;0;4;1;126;0;0;12;0
712.sol;HorseyPilot;validAddress;4;0,25;0,0;0,25;0,0;0,0;4,0;0,0;6,0;0,0;27,5;0,0;0,75;0,5;0,0;2,0;0,0;7,75;7;8;0;54;3;2;14;1
712.sol;HorseyExchange;getTokensOnSale;3;0,0;0,0;0,0;0,0;0,0;6,0;0,0;5,333333333333333;0,6666666666666666;37,333333333333336;0,0;0,6666666666666666;0,0;0,0;2,0;0,0;7,666666666666667;8;8;2;77;2;0;12;1
712.sol;HorseyPilot;_moveBalance;6;0,5;0,0;0,0;0,0;0,0;7,7272727272727275;0,0;6,0;0,16666666666666666;36,833333333333336;0,0;1,8333333333333333;0,3333333333333333;0,0;1,3333333333333333;0,5;8,0;12;8;1;54;11;2;24;3
712.sol;HorseyToken;addHorseIndex;4;0,0;0,0;0,0;0,0;0,0;8,666666666666666;0,0;5,0;0,25;25,75;0,0;0,75;0,0;0,0;2,0;0,0;6,0;9;8;1;53;3;0;11;1
712.sol;SafeMath;div;6;0,0;0,0;0,16666666666666666;0,0;0,0;1,0;0,0;2,6666666666666665;0,3333333333333333;30,0;0,0;0,3333333333333333;0,0;0,16666666666666666;1,0;0,0;5,833333333333333;1;4;2;70;2;0;9;1
712.sol;HorseyToken;setCarrotsMultiplier;4;0,25;0,0;0,0;0,0;0,0;15,333333333333334;0,0;5,0;0,25;35,75;0,0;0,75;0,0;0,0;1,5;0,0;7,0;20;8;1;71;3;0;14;1
712.sol;Ownable;renounceOwnership;4;0,25;0,0;0,0;0,0;0,0;9,25;0,0;3,0;0,25;27,5;0,0;1,0;0,5;0,0;2,0;0,0;4,75;18;4;1;49;4;2;12;2
712.sol;HorseyPilot;proposalAvailable;4;0,0;0,0;0,25;0,0;0,25;9,666666666666666;0,0;6,0;0,0;45,5;0,0;1,5;0,0;0,25;3,5;0,5;8,25;18;8;0;134;6;0;13;1
712.sol;HorseyExchange;isTokenOwner;4;0,0;0,0;0,25;0,0;0,5;4,6;0,0;6,0;0,0;33,0;0,0;1,25;0,0;0,0;2,0;0,5;7,75;7;8;0;73;5;0;13;1
712.sol;HorseyPilot;withdrawCeo;18;0,1111111111111111;0,0;0,0;0,0;0,2222222222222222;9,5;0,1111111111111111;7,666666666666667;0,05555555555555555;32,5;0,0;0,7777777777777778;0,3333333333333333;0,0;1,3333333333333333;0,2222222222222222;9,166666666666666;19;12;1;63;14;6;27;3
712.sol;HorseyPilot;_updateDistribution;14;0,5714285714285714;0,14285714285714285;0,07142857142857142;0,0;0,0;12,0;0,0;7,2;0,07142857142857142;60,7;0,0;1,7857142857142858;0,5714285714285714;0,0;1,7142857142857142;0,6428571428571429;8,142857142857142;15;8;1;83;25;8;45;6
712.sol;HorseyToken;_feed;19;0,15789473684210525;0,10526315789473684;0,3684210526315789;0,0;0,15789473684210525;9,65;0,10526315789473684;8,0;0,05263157894736842;44,69230769230769;0,0;1,0526315789473684;0,42105263157894735;0,21052631578947367;1,7894736842105263;0,21052631578947367;8,894736842105264;19;12;1;105;20;8;41;4
712.sol;HorseyExchange;originalOwnerOf;4;0,0;0,0;0,25;0,0;0,5;4,8;0,0;6,0;0,0;35,75;0,0;1,25;0,0;0,0;1,5;0,5;8,25;7;8;0;81;5;0;12;1
712.sol;HorseyToken;setRenamingCosts;4;0,25;0,0;0,0;0,0;0,0;14,666666666666666;0,0;5,0;0,25;33,5;0,0;0,75;0,0;0,0;1,5;0,0;7,0;20;8;1;64;3;0;16;1
