Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
1482.sol;MultiSigWallet;();6;0,0;0,0;0,16666666666666666;0,0;0,16666666666666666;4,0;0,16666666666666666;6,666666666666667;0,3333333333333333;18,0;0,0;0,6666666666666666;0,3333333333333333;0,0;1,3333333333333333;0,5;7,333333333333333;7;12;2;43;4;2;6;3
1482.sol;MultiSigWallet;validRequirement;8;0,0;0,0;0,125;0,0;0,75;9,142857142857142;0,125;9,0;0,0;29,625;0,0;0,875;0,5;0,0;0,75;0,0;11,5;15;12;0;64;7;4;14;3
1482.sol;MultiSigWallet;replaceOwner;16;0,25;0,0;0,0625;0,0;0,1875;6,863636363636363;0,0625;8,75;0,0625;27,375;0,0625;1,375;0,125;0,125;1,125;0,0625;9,875;17;16;1;58;22;2;36;4
1482.sol;MultiSigWallet;notConfirmed;5;0,0;0,0;0,2;0,0;0,0;8,0;0,2;7,2;0,0;28,6;0,0;0,8;0,0;0,0;1,2;0,0;8,4;13;12;0;62;4;0;11;1
1482.sol;MultiSigWallet;getConfirmationCount;9;0,1111111111111111;0,0;0,0;0,0;0,1111111111111111;5,75;0,1111111111111111;8,0;0,2222222222222222;27,555555555555557;0,1111111111111111;0,8888888888888888;0,4444444444444444;0,3333333333333333;1,1111111111111112;0,1111111111111111;9,222222222222221;13;16;2;56;8;4;22;3
1482.sol;MultiSigWallet;onlyWallet;5;0,2;0,0;0,0;0,0;0,0;2,6666666666666665;0,2;7,2;0,0;20,0;0,0;0,6;0,0;0,0;1,6;0,2;8,2;4;12;0;40;3;0;5;1
1482.sol;MultiSigWallet;submitTransaction;7;0,14285714285714285;0,0;0,5714285714285714;0,0;0,0;11,142857142857142;0,0;6,285714285714286;0,14285714285714285;34,57142857142857;0,0;1,0;0,0;0,0;1,4285714285714286;0,0;8,0;18;8;1;75;7;0;22;2
1482.sol;MultiSigWallet;confirmed;5;0,0;0,0;0,2;0,0;0,0;8,0;0,2;7,2;0,0;28,2;0,0;0,8;0,0;0,0;1,2;0,0;8,4;13;12;0;59;4;0;10;1
1482.sol;MultiSigWallet;confirmTransaction;10;0,1;0,0;0,2;0,0;0,0;10,666666666666666;0,0;6,8;0,1;33,9;0,0;1,5;0,0;0,0;1,4;0,4;7,4;18;8;1;56;15;0;33;5
1482.sol;MultiSigWallet;getOwners;7;0,0;0,0;0,0;0,0;0,0;6,0;0,0;6,285714285714286;0,2857142857142857;16,142857142857142;0,0;0,14285714285714285;0,0;0,0;0,8571428571428571;0,0;6,714285714285714;6;8;2;27;1;0;8;1
1482.sol;MultiSigWallet;executeTransaction;15;0,2;0,0;0,0;0,0;0,0;8,933333333333334;0,13333333333333333;10,133333333333333;0,06666666666666667;30,933333333333334;0,0;1,0;0,0;0,0;1,6;0,4666666666666667;11,0;16;16;1;61;15;0;35;5
1482.sol;MultiSigWallet;isConfirmed;13;0,15384615384615385;0,0;0,0;0,0;0,23076923076923078;5,9;0,15384615384615385;8,923076923076923;0,15384615384615385;25,307692307692307;0,07692307692307693;0,7692307692307693;0,46153846153846156;0,23076923076923078;1,0769230769230769;0,07692307692307693;10,307692307692308;13;16;2;56;10;6;22;3
1482.sol;MultiSigWallet;addTransaction;15;0,13333333333333333;0,0;0,3333333333333333;0,0;0,0;10,0;0,0;8,266666666666667;0,06666666666666667;29,4;0,0;1,1333333333333333;0,13333333333333333;0,06666666666666667;0,9333333333333333;0,0;9,466666666666667;16;12;1;72;17;2;37;3
1482.sol;MultiSigWallet;ownerDoesNotExist;5;0,0;0,0;0,0;0,0;0,0;4,333333333333333;0,2;7,2;0,0;21,4;0,0;0,6;0,0;0,0;1,2;0,0;8,0;7;12;0;47;3;0;7;1
1482.sol;MultiSigWallet;getTransactionIds;19;0,3684210526315789;0,0;0,15789473684210525;0,0;0,10526315789473684;6,214285714285714;0,05263157894736842;9,473684210526315;0,10526315789473684;34,8421052631579;0,10526315789473684;1,4736842105263157;0,3157894736842105;0,3684210526315789;0,9473684210526315;0,10526315789473684;11,947368421052632;18;16;2;79;28;6;46;11
1482.sol;MultiSigWallet;addOwner;11;0,09090909090909091;0,0;0,09090909090909091;0,0;0,0;8,214285714285714;0,0;6,909090909090909;0,09090909090909091;24,636363636363637;0,0;1,2727272727272727;0,18181818181818182;0,09090909090909091;1,2727272727272727;0,18181818181818182;7,545454545454546;17;8;1;53;14;2;22;5
1482.sol;MultiSigWallet;getTransactionCount;10;0,1;0,0;0,1;0,0;0,1;6,4;0,1;8,8;0,2;31,4;0,1;1,0;0,4;0,3;1,0;0,2;10,9;16;16;2;61;10;4;23;4
1482.sol;MultiSigWallet;notNull;5;0,0;0,0;0,0;0,0;0,4;4,5;0,2;7,2;0,0;19,8;0,0;0,4;0,4;0,0;1,2;0,0;8,4;8;12;0;40;2;2;7;1
1482.sol;MultiSigWallet;MultiSigWallet;12;0,3333333333333333;0,0;0,16666666666666666;0,0;0,25;6,055555555555555;0,08333333333333333;8,333333333333334;0,08333333333333333;30,25;0,08333333333333333;1,5;0,3333333333333333;0,16666666666666666;1,0;0,16666666666666666;10,083333333333334;16;16;1;62;18;4;26;6
1482.sol;MultiSigWallet;removeOwner;16;0,1875;0,0;0,0;0,0;0,25;6,2272727272727275;0,125;9,0;0,0625;28,0625;0,0625;1,375;0,5;0,3125;1,125;0,3125;10,4375;17;16;1;54;22;8;35;8
1482.sol;MultiSigWallet;changeRequirement;8;0,125;0,0;0,125;0,0;0,0;10,5;0,0;6,5;0,125;25,5;0,0;1,0;0,0;0,0;1,0;0,125;7,125;17;8;1;50;8;0;24;3
1482.sol;MultiSigWallet;revokeConfirmation;9;0,1111111111111111;0,0;0,2222222222222222;0,0;0,0;9,076923076923077;0,0;6,666666666666667;0,1111111111111111;31,88888888888889;0,0;1,4444444444444444;0,0;0,0;1,3333333333333333;0,4444444444444444;7,333333333333333;13;8;1;57;13;0;25;4
1482.sol;MultiSigWallet;ownerExists;5;0,0;0,0;0,0;0,0;0,0;4,333333333333333;0,2;7,2;0,0;20,4;0,0;0,6;0,0;0,0;1,2;0,0;8,0;7;12;0;41;3;0;7;1
1482.sol;MultiSigWallet;transactionExists;5;0,0;0,0;0,0;0,0;0,4;8,666666666666666;0,2;7,2;0,0;28,4;0,0;0,6;0,4;0,0;1,2;0,2;8,4;13;12;0;57;3;2;13;1
1482.sol;MultiSigWallet;getConfirmations;17;0,4117647058823529;0,0;0,0;0,0;0,11764705882352941;5,916666666666667;0,058823529411764705;8,941176470588236;0,11764705882352941;33,11764705882353;0,11764705882352941;1,411764705882353;0,47058823529411764;0,29411764705882354;1,0588235294117647;0,11764705882352941;10,705882352941176;17;16;2;74;24;8;41;10
1482.sol;MultiSigWallet;notExecuted;5;0,0;0,0;0,0;0,0;0,0;8,666666666666666;0,2;7,2;0,0;25,6;0,0;0,6;0,0;0,0;1,2;0,2;8,0;13;12;0;49;3;0;11;1
