Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
417.sol;SafeMath;sub;4;0,0;0,0;0,25;0,0;0,5;2,8;0,0;6,0;0,5;27,25;0,0;1,25;0,0;0,25;2,0;0,0;3,5;6;8;2;71;5;0;9;2
417.sol;WTAGameBook;();3;0,0;0,0;0,0;0,0;0,0;6,0;0,0;2,6666666666666665;0,6666666666666666;15,333333333333334;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;4,0;6;4;2;30;1;0;3;1
417.sol;WTAGameBook;getGameAddressById;4;0,0;0,0;0,25;0,0;0,5;4,333333333333333;0,0;3,0;0,5;42,5;0,0;1,5;0,5;0,0;2,0;0,25;7,0;7;4;2;74;6;2;15;3
417.sol;WTAGameBook;validAddress;4;0,25;0,0;0,25;0,0;0,0;4,333333333333333;0,0;5,5;0,0;23,0;0,0;0,75;0,5;0,0;1,5;0,0;2,25;7;8;0;46;3;2;13;1
417.sol;SafeMath;mul;8;0,125;0,0;0,125;0,0;0,5;2,25;0,125;5,625;0,25;20,75;0,0;1,0;0,5;0,25;1,5;0,0;4,625;6;8;2;71;8;4;11;3
417.sol;WTAGameBook;addAdmin;11;0,36363636363636365;0,09090909090909091;0,2727272727272727;0,0;0,18181818181818182;5,904761904761905;0,09090909090909091;4,0;0,09090909090909091;31,9;0,0;1,9090909090909092;0,18181818181818182;0,18181818181818182;1,4545454545454546;0,2727272727272727;5,909090909090909;12;6;1;75;21;2;35;6
417.sol;WTAGameBook;emptyWrongToken;8;0,25;0,125;0,625;0,0;0,125;7,2;0,0;3,4285714285714284;0,125;51,285714285714285;0,0;1,875;0,25;0,0;2,25;0,5;6,125;17;4;1;83;15;2;31;3
417.sol;WTAGameBook;onlyAdmin;4;0,25;0,0;0,25;0,0;0,0;4,5;0,0;3,0;0,0;22,5;0,0;1,0;0,5;0,0;1,5;0,25;4,5;7;4;0;57;4;2;7;1
417.sol;WTAGameBook;onlyAdminOrGame;4;0,5;0,0;0,25;0,0;0,0;4,5;0,0;3,0;0,0;33,25;0,0;1,5;1,0;0,0;2,5;0,5;5,5;7;4;0;94;6;4;10;2
417.sol;Ownable;setOwner;3;0,3333333333333333;0,0;0,0;0,0;0,0;6,666666666666667;0,0;2,6666666666666665;0,3333333333333333;25,333333333333332;0,0;1,0;0,0;0,0;1,3333333333333333;0,0;5,0;9;4;1;54;3;0;8;1
417.sol;SafeMath;div;3;0,0;0,0;0,3333333333333333;0,0;0,0;2,0;0,0;4,666666666666667;0,6666666666666666;30,333333333333332;0,0;0,6666666666666666;0,0;0,3333333333333333;2,0;0,0;4,666666666666667;2;8;2;72;2;0;9;1
417.sol;WTAGameBook;getPlayerAddressById;4;0,0;0,0;0,25;0,0;0,75;5,166666666666667;0,0;3,0;0,5;44,75;0,0;1,5;0,5;0,0;2,0;0,25;7,0;9;4;2;76;6;2;15;3
417.sol;WTAGameBook;addPlayer;9;0,2222222222222222;0,0;0,8888888888888888;0,0;0,3333333333333333;7,166666666666667;0,0;3,5555555555555554;0,1111111111111111;54,55555555555556;0,0;3,3333333333333335;1,1111111111111112;0,2222222222222222;3,5555555555555554;0,5555555555555556;7,555555555555555;15;4;1;112;30;10;46;7
417.sol;SafeMath;add;5;0,2;0,0;0,2;0,0;0,4;2,3333333333333335;0,0;6,0;0,4;25,0;0,0;1,2;0,0;0,2;1,6;0,0;3,8;6;8;2;72;6;0;10;2
417.sol;WTAGameBook;removeGame;13;0,46153846153846156;0,07692307692307693;0,23076923076923078;0,0;0,0;4,758620689655173;0,0;4,333333333333333;0,07692307692307693;32,833333333333336;0,07692307692307693;2,230769230769231;0,7692307692307693;0,5384615384615384;1,0769230769230769;0,3076923076923077;6,230769230769231;12;8;1;75;29;10;39;7
417.sol;WTAGameBook;getGameIdByAddress;3;0,0;0,0;0,0;0,0;0,0;7,0;0,0;2,6666666666666665;0,6666666666666666;41,333333333333336;0,0;1,3333333333333333;0,0;0,0;2,6666666666666665;0,0;5,666666666666667;12;4;2;96;4;0;15;2
417.sol;WTAGameBook;emptyWrongEther;7;0,14285714285714285;0,14285714285714285;0,2857142857142857;0,0;0,14285714285714285;6,777777777777778;0,0;3,3333333333333335;0,14285714285714285;38,0;0,0;1,2857142857142858;0,2857142857142857;0,0;1,7142857142857142;0,5714285714285714;5,0;17;4;1;56;9;2;20;3
417.sol;WTAGameBook;isAdmin;3;0,0;0,0;0,0;0,0;0,3333333333333333;7,25;0,0;2,6666666666666665;0,6666666666666666;39,0;0,0;1,3333333333333333;0,6666666666666666;0,0;3,3333333333333335;0,0;6,333333333333333;12;4;2;82;4;2;14;2
417.sol;ERC20Token;transfer;1;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;1,0;73,0;0,0;0,0;0,0;0,0;4,0;0,0;9,0;0;2;1;73;0;0;6;0
417.sol;WTAGameBook;getPlayerRefById;4;0,0;0,0;0,25;0,0;0,75;5,166666666666667;0,0;3,0;0,5;43,5;0,0;1,5;0,5;0,0;2,0;0,25;7,0;9;4;2;72;6;2;16;3
417.sol;WTAGameBook;getPlayerIdByAddress;3;0,0;0,0;0,0;0,0;0,0;7,5;0,0;2,6666666666666665;0,6666666666666666;42,666666666666664;0,0;1,3333333333333333;0,0;0,0;2,6666666666666665;0,0;5,666666666666667;12;4;2;98;4;0;15;2
417.sol;ERC20Token;decimals;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;52,0;0,0;0,0;0,0;0,0;4,0;0,0;7,0;0;2;2;52;0;0;5;0
417.sol;WTAGameBook;addGame;11;0,36363636363636365;0,09090909090909091;0,2727272727272727;0,0;0,18181818181818182;5,333333333333333;0,09090909090909091;4,0;0,09090909090909091;30,7;0,0;1,9090909090909092;0,18181818181818182;0,18181818181818182;1,4545454545454546;0,2727272727272727;5,909090909090909;12;6;1;72;21;2;25;6
417.sol;WTAGameBook;removeAdmin;13;0,46153846153846156;0,07692307692307693;0,23076923076923078;0,0;0,0;5,344827586206897;0,0;4,333333333333333;0,07692307692307693;34,5;0,07692307692307693;2,230769230769231;0,7692307692307693;0,5384615384615384;1,0769230769230769;0,3076923076923077;6,230769230769231;12;8;1;78;29;10;37;7
417.sol;WTAGameBook;isHuman;5;0,2;0,0;0,0;0,0;0,4;9,5;0,0;3,2;0,4;33,4;0,0;0,8;0,4;0,0;2,4;0,0;6,0;11;4;2;62;4;2;14;2
