Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
28.sol;TokenSBT;burn;7;0,0;0,0;0,14285714285714285;0,42857142857142855;0,2857142857142857;6,083333333333333;0,0;6,857142857142857;0,14285714285714285;51,57142857142857;0,0;1,7142857142857142;0,0;0,7142857142857143;1,4285714285714286;0,42857142857142855;16,0;11;8;1;85;12;0;28;4
28.sol;TokenSBT;TokenSBT;7;0,7142857142857143;0,0;0,0;0,0;0,0;7,5;0,0;6,857142857142857;0,14285714285714285;36,714285714285715;0,0;1,1428571428571428;0,8571428571428571;0,2857142857142857;0,8571428571428571;0,14285714285714285;15,571428571428571;11;8;1;62;8;6;11;2
28.sol;TokenSBT;transferFrom;6;0,0;0,0;0,6666666666666666;0,0;0,3333333333333333;5,846153846153846;0,0;6,666666666666667;0,16666666666666666;45,0;0,0;2,1666666666666665;0,0;0,16666666666666666;1,6666666666666667;0,3333333333333333;10,166666666666666;9;8;1;101;13;0;20;3
28.sol;MyShareToken;mintToken;6;0,0;0,0;0,8333333333333334;0,0;0,0;8,692307692307692;0,0;6,666666666666667;0,16666666666666666;41,166666666666664;0,0;2,1666666666666665;0,3333333333333333;0,3333333333333333;1,3333333333333333;0,0;9,166666666666666;12;8;1;79;13;2;23;4
28.sol;MyShareToken;buy;4;0,25;0,0;0,5;0,0;0,0;5,5;0,0;6,0;0,5;34,25;0,0;1,5;0,0;0,25;1,5;0,5;11,25;9;8;2;53;6;0;8;2
28.sol;MyShareToken;sell;5;0,0;0,0;0,4;0,0;0,4;6,0;0,0;6,4;0,2;39,4;0,0;2,2;0,0;0,4;2,0;0,8;10,0;9;8;1;53;11;0;14;3
28.sol;MyShareToken;setPrices;4;0,5;0,0;0,25;0,0;0,0;9,8;0,0;6,0;0,25;38,25;0,0;1,25;0,0;0,0;1,0;0,0;8,75;12;8;1;84;5;0;16;1
28.sol;MyShareToken;MyShareToken;1;0,0;0,0;0,0;0,0;0,0;8,0;0,0;4,0;1,0;48,0;0,0;1,0;0,0;0,0;6,0;0,0;8,0;8;4;1;48;1;0;4;1
28.sol;MyShareToken;freezeAccount;4;0,25;0,0;0,5;0,0;0,0;8,142857142857142;0,0;6,0;0,25;38,5;0,0;1,75;0,0;0,0;1,5;0,0;8,5;13;8;1;74;7;0;19;2
28.sol;TokenSBT;transfer;3;0,0;0,0;1,0;0,0;0,0;5,25;0,0;5,333333333333333;0,3333333333333333;35,666666666666664;0,0;1,3333333333333333;0,0;0,0;2,0;0,3333333333333333;8,0;9;8;1;59;4;0;7;1
28.sol;owned;owned;3;0,3333333333333333;0,0;0,0;0,0;0,0;4,0;0,0;5,333333333333333;0,3333333333333333;20,333333333333332;0,0;0,6666666666666666;0,0;0,0;1,3333333333333333;0,3333333333333333;7,0;5;8;1;29;2;0;5;1
28.sol;TokenSBT;approve;5;0,2;0,0;0,2;0,0;0,0;6,5;0,0;6,4;0,2;33,4;0,0;0,8;0,0;0,0;1,2;0,2;8,6;9;8;1;61;4;0;15;1
28.sol;MyShareToken;_transfer;10;0,1;0,0;0,4;0,7;0,3;6,5;0,0;7,2;0,1;76,3;0,0;2,8;0,2;1,0;1,8;0,1;27,7;13;8;1;114;28;2;57;6
28.sol;tokenRecipient;receiveApproval;1;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;1,0;126,0;0,0;0,0;0,0;0,0;4,0;0,0;13,0;0;0;1;126;0;0;14;0
28.sol;owned;transferOwnership;3;0,3333333333333333;0,0;0,0;0,0;0,0;7,333333333333333;0,0;5,333333333333333;0,3333333333333333;32,333333333333336;0,0;1,0;0,0;0,0;1,3333333333333333;0,0;7,666666666666667;9;8;1;67;3;0;11;1
28.sol;TokenSBT;approveAndCall;9;0,1111111111111111;0,0;0,6666666666666666;0,0;0,0;7,3;0,1111111111111111;8,0;0,1111111111111111;37,22222222222222;0,0;1,1111111111111112;0,0;0,0;1,7777777777777777;0,2222222222222222;10,11111111111111;14;12;1;79;10;0;34;2
28.sol;TokenSBT;burnFrom;9;0,0;0,0;0,2222222222222222;0,5555555555555556;0,4444444444444444;6,285714285714286;0,0;7,111111111111111;0,1111111111111111;66,0;0,0;2,3333333333333335;0,0;0,8888888888888888;1,3333333333333333;0,2222222222222222;21,555555555555557;11;8;1;102;21;0;41;6
28.sol;owned;onlyOwner;4;0,0;0,0;0,0;0,0;0,5;4,0;0,0;6,0;0,0;19,0;0,0;1,0;0,0;0,0;1,0;0,25;7,0;7;8;0;37;4;0;7;1
