Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
608.sol;SafeMath;sub;4;0,25;0,0;0,25;0,0;0,5;2,0;0,0;3,0;0,5;25,0;0,0;1,5;0,0;0,25;2,0;0,0;7,0;7;4;2;63;6;0;8;2
608.sol;CoinLoanCS;();6;0,16666666666666666;0,0;0,3333333333333333;0,0;0,0;4,923076923076923;0,0;3,3333333333333335;0,3333333333333333;37,166666666666664;0,0;2,1666666666666665;0,0;0,0;2,3333333333333335;1,5;4,833333333333333;11;4;2;73;13;0;23;7
608.sol;CoinLoanCS;transferFrom;6;0,0;0,0;0,3333333333333333;0,0;0,0;4,0;0,0;3,3333333333333335;0,16666666666666666;23,833333333333332;0,0;0,5;0,0;0,0;1,0;0,0;5,333333333333333;6;4;1;97;3;0;12;1
608.sol;CoinLoanCS;cancelOrder;5;0,4;0,0;0,0;0,0;0,0;7,4;0,0;3,2;0,2;33,6;0,0;1,0;0,8;0,0;1,2;0,0;5,8;9;4;1;82;5;4;16;2
608.sol;SafeMath;mul;4;0,25;0,0;0,25;0,0;1,0;1,75;0,0;3,0;0,5;28,5;0,0;2,0;0,5;0,5;2,0;0,0;8,5;7;4;2;63;8;2;8;3
608.sol;CoinLoanCS;orderEthOf;3;0,0;0,0;0,0;0,0;0,0;7,0;0,0;2,6666666666666665;0,6666666666666666;39,0;0,0;0,6666666666666666;0,0;0,0;2,0;0,0;5,666666666666667;8;4;2;79;2;0;11;1
608.sol;CoinLoanCS;transferAnyERC20Token;3;0,0;0,0;0,6666666666666666;0,0;0,0;7,4;0,0;2,6666666666666665;0,3333333333333333;56,666666666666664;0,0;1,6666666666666667;0,0;0,0;3,3333333333333335;0,3333333333333333;6,666666666666667;12;4;1;112;5;0;16;1
608.sol;CoinLoanCS;setPrice;4;0,25;0,0;0,0;0,0;0,0;7,333333333333333;0,0;3,0;0,25;29,75;0,0;0,75;0,0;0,0;1,5;0,0;5,75;9;4;1;79;3;0;12;1
608.sol;SafeMath;div;4;0,25;0,0;0,25;0,0;0,25;2,2;0,0;3,0;0,5;24,75;0,0;1,25;0,5;0,25;2,0;0,0;7,0;7;4;2;63;5;2;8;2
608.sol;CoinLoanCS;changeTotalSupply;17;0,35294117647058826;0,0;0,23529411764705882;0,0;0,47058823529411764;7,6;0,058823529411764705;4,588235294117647;0,058823529411764705;35,23529411764706;0,0;2,0588235294117645;0,47058823529411764;0,058823529411764705;1,8823529411764706;0,23529411764705882;7,294117647058823;12;6;1;89;35;8;36;7
