Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
44417.sol;IndexInterface;connectors;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;70,0;0,0;0,0;0,0;0,0;4,0;0,0;10,0;0;4;2;70;0;0;8;0
44417.sol;Record;isAuth;3;0,0;0,0;0,0;0,0;0,0;4,0;0,0;5,333333333333333;0,6666666666666666;31,0;0,0;0,6666666666666666;0,0;0,0;2,0;0,0;8,0;4;8;2;62;2;0;8;1
44417.sol;ConnectorsInterface;isConnector;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;84,0;0,0;0,0;0,0;0,0;4,0;0,0;11,0;0;4;2;84;0;0;6;0
44417.sol;Record;enable;8;0,25;0,0;0,375;0,0;0,5;6,388888888888889;0,0;7,0;0,125;45,125;0,0;2,25;0,25;0,375;3,0;0,5;9,25;14;8;1;91;18;2;36;5
44417.sol;Record;disable;8;0,125;0,0;0,375;0,0;0,25;6,4375;0,0;7,0;0,125;41,5;0,0;2,0;0,25;0,375;3,0;0,375;8,625;14;8;1;74;16;2;34;5
44417.sol;CheckInterface;isOk;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;49,0;0,0;0,0;0,0;0,0;4,0;0,0;9,0;0;4;2;49;0;0;4;0
44417.sol;ListInterface;addAuth;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,0;44,0;0,0;0,0;0,0;0,0;2,0;0,0;7,0;0;4;1;44;0;0;4;0
44417.sol;Record;switchShield;6;0,3333333333333333;0,0;0,3333333333333333;0,0;0,0;6,8;0,0;6,666666666666667;0,16666666666666666;35,833333333333336;0,0;1,6666666666666667;0,0;0,16666666666666666;1,6666666666666667;0,16666666666666666;8,833333333333334;15;8;1;52;10;0;20;3
44417.sol;IndexInterface;check;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;65,0;0,0;0,0;0,0;0,0;4,0;0,0;10,0;0;4;2;65;0;0;7;0
44417.sol;IndexInterface;list;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;52,0;0,0;0,0;0,0;0,0;4,0;0,0;9,0;0;4;2;52;0;0;5;0
44417.sol;ListInterface;removeAuth;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;1,0;47,0;0,0;0,0;0,0;0,0;2,0;0,0;7,0;0;4;1;47;0;0;6;0
44417.sol;ConnectorsInterface;isStaticConnector;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;90,0;0,0;0,0;0,0;0,0;4,0;0,0;11,0;0;4;2;90;0;0;7;0
