Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
27767.sol;RiskSharingToken;removePayee;4;0,0;0,0;0,0;0,0;0,0;9,8;0,25;4,5;0,25;35,75;0,0;1,25;0,0;0,0;3,0;0,5;7,0;14;8;1;73;5;0;17;2
27767.sol;RiskSharingToken;();3;0,0;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;2,0;0,6666666666666666;12,5;0,0;0,0;0,0;0,0;1,3333333333333333;0,0;2,0;0;2;2;22;0;0;2;0
27767.sol;ERC20Token;transferFrom;9;0,3333333333333333;0,0;0,7777777777777778;0,0;0,0;6,392857142857143;0,0;3,3333333333333335;0,1111111111111111;44,666666666666664;0,0;3,111111111111111;0,0;0,0;2,0;0,2222222222222222;8,555555555555555;12;4;1;111;28;0;28;6
27767.sol;RegaUtils;validAddress;4;0,25;0,0;0,0;0,0;0,0;5,333333333333333;0,0;3,0;0,0;21,25;0,0;0,75;0,5;0,0;1,5;0,0;5,25;8;4;0;45;3;2;10;1
27767.sol;RiskSharingToken;buy;4;0,0;0,0;0,0;0,0;0,0;10,2;0,25;3,5;0,5;32,5;0,0;1,25;0,0;0,0;3,0;0,5;5,25;15;6;2;63;5;0;11;2
27767.sol;RiskSharingToken;RiskSharingToken;10;0,8;0,0;0,0;0,0;0,0;10,076923076923077;0,0;3,6;0,1;28,1;0,0;1,3;1,6;0,1;1,2;0,1;5,9;20;4;1;47;13;16;22;1
27767.sol;RiskSharingToken;issueToken;4;0,0;0,0;0,25;0,0;0,0;8,5;0,25;3,5;0,25;33,0;0,0;1,0;0,0;0,0;2,5;0,5;6,75;15;6;1;65;4;0;11;1
27767.sol;RegaUtils;safeSub;4;0,0;0,0;0,25;0,0;0,5;2,0;0,0;3,0;0,25;28,0;0,0;1,25;0,0;0,25;2,0;0,0;7,25;6;4;1;72;5;0;9;2
27767.sol;RiskSharingToken;setTokenController;8;0,5;0,0;0,125;0,0;0,0;10,363636363636363;0,375;4,5;0,125;39,75;0,0;1,375;0,5;0,0;3,0;0,125;7,375;19;8;1;94;11;4;27;3
27767.sol;TokenControllerBase;isSellOpen;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;54,0;0,0;0,0;0,0;0,0;4,0;0,0;6,0;0;2;2;54;0;0;6;0
27767.sol;RiskSharingToken;authorized;4;0,0;0,0;0,0;0,0;1,0;4,0;0,0;3,0;0,0;22,75;0,0;1,5;0,0;0,0;1,5;0,5;5,25;7;4;0;57;6;0;9;2
