Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
7493.sol;TokenFRT;safeToSub;7;0,0;0,0;0,14285714285714285;0,0;0,2857142857142857;1,0;0,0;6,285714285714286;0,2857142857142857;17,428571428571427;0,0;0,2857142857142857;0,0;0,0;0,8571428571428571;0,0;7,428571428571429;1;8;2;38;2;0;8;1
7493.sol;TokenFRT;TokenFRT;8;0,25;0,0;0,0;0,0;0,0;6,0;0,0;6,0;0,125;16,75;0,0;0,5;0,25;0,0;1,0;0,0;6,75;7;8;1;38;4;2;9;2
7493.sol;TokenFRT;sub;8;0,0;0,0;0,25;0,0;0,0;3,3333333333333335;0,0;6,5;0,25;18,5;0,0;0,75;0,0;0,125;1,25;0,0;7,625;9;8;2;33;6;0;10;2
7493.sol;Proxy;();14;0,14285714285714285;0,0;0,7857142857142857;0,0;0,0;10,571428571428571;0,0;8,857142857142858;0,14285714285714285;30,857142857142858;0,0;1,0;0,7857142857142857;0,0;2,2857142857142856;0,0;10,785714285714286;14;12;2;85;14;11;29;3
7493.sol;Math;ln;46;0,3695652173913043;0,0;0,0;0,0;0,08695652173913043;4,871794871794871;0,021739130434782608;7,9;0,043478260869565216;38,7;0,0;2,5434782608695654;0,6521739130434783;1,7826086956521738;1,8695652173913044;0,0;12,695652173913043;9;12;2;73;117;30;106;34
7493.sol;StandardToken;transferFrom;14;0,0;0,0;0,2857142857142857;0,0;0,0;5,291666666666667;0,07142857142857142;8,0;0,07142857142857142;32,5;0,0;1,7142857142857142;0,0;0,21428571428571427;1,1428571428571428;0,35714285714285715;9,714285714285714;10;12;1;63;24;0;31;7
7493.sol;Math;safeToMul;7;0,0;0,0;0,14285714285714285;0,0;0,5714285714285714;1,0;0,0;6,285714285714286;0,2857142857142857;20,0;0,0;0,7142857142857143;0,2857142857142857;0,2857142857142857;1,4285714285714286;0,0;8,571428571428571;1;8;2;44;5;2;8;3
7493.sol;Math;mul;8;0,0;0,0;0,25;0,0;0,0;3,3333333333333335;0,0;6,5;0,25;17,875;0,0;0,75;0,0;0,125;1,25;0,0;7,625;9;8;2;33;6;0;9;2
7493.sol;TokenFRT;mintTokens;11;0,18181818181818182;0,09090909090909091;0,2727272727272727;0,0;0,18181818181818182;7,846153846153846;0,0;6,4;0,09090909090909091;25,3;0,0;1,1818181818181819;0,0;0,0;0,9090909090909091;0,09090909090909091;6,818181818181818;19;8;1;75;13;0;18;2
7493.sol;Proxy;Proxy;6;0,3333333333333333;0,0;0,0;0,0;0,0;9,75;0,0;6,0;0,16666666666666666;21,666666666666668;0,0;0,6666666666666666;0,3333333333333333;0,0;1,0;0,0;7,0;11;8;1;39;4;2;8;2
