Solidity-File;Contract-Name;Function-Name;SLOC;Avg-Assignment;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-Identifiers-Length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-Identifiers-Length;Max-indentation;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-char;Max-words
23604.sol;token;burn;7;0,0;0,0;0,14285714285714285;0,0;0,2857142857142857;6,083333333333333;0,0;6,857142857142857;0,14285714285714285;30,142857142857142;0,0;1,7142857142857142;0,0;0,2857142857142857;1,4285714285714286;0,42857142857142855;2,857142857142857;11;8;1;61;12;0;19;4
23604.sol;Ohni;transferFrom;12;0,0;0,0;0,3333333333333333;0,0;0,25;6,517241379310345;0,3333333333333333;7,333333333333333;0,08333333333333333;37,0;0,0;2,4166666666666665;0,0;0,3333333333333333;1,5;0,16666666666666666;3,8333333333333335;15;8;1;90;29;0;30;7
23604.sol;Ohni;mintToken;7;0,0;0,0;0,7142857142857143;0,0;0,0;9,142857142857142;0,0;6,857142857142857;0,14285714285714285;32,857142857142854;0,0;2,0;0,2857142857142857;0,2857142857142857;1,4285714285714286;0,0;2,0;15;8;1;69;14;2;24;4
23604.sol;Ohni;airdrop;5;0,2;0,0;0,4;0,0;0,2;5,625;0,0;7,2;0,2;32,6;0,2;1,6;0,4;0,4;2,0;0,2;3,4;10;12;1;73;8;2;15;3
23604.sol;Ohni;buy;9;0,1111111111111111;0,0;0,2222222222222222;0,0;0,3333333333333333;6,529411764705882;0,2222222222222222;7,111111111111111;0,2222222222222222;28,666666666666668;0,0;1,8888888888888888;0,2222222222222222;0,3333333333333333;1,3333333333333333;0,3333333333333333;3,5555555555555554;15;8;2;40;17;2;16;4
23604.sol;Ohni;sell;12;0,0;0,0;0,16666666666666666;0,0;0,25;6,555555555555555;0,25;8,0;0,08333333333333333;25,416666666666668;0,0;1,5;0,16666666666666666;0,25;1,6666666666666667;0,4166666666666667;2,9166666666666665;15;12;1;47;18;2;24;5
23604.sol;Ohni;multiMerge;5;0,2;0,0;0,2;0,0;0,2;5,285714285714286;0,0;7,2;0,2;30,2;0,2;1,4;0,4;0,4;2,0;0,2;3,0;10;12;1;71;7;2;14;3
23604.sol;Ohni;update;5;0,6;0,0;0,2;0,0;0,0;7,857142857142857;0,2;6,4;0,2;28,8;0,0;1,4;0,0;0,0;1,2;0,2;2,8;14;8;1;59;7;0;17;1
23604.sol;Ohni;setPrices;5;0,4;0,0;0,2;0,0;0,0;10,666666666666666;0,0;6,4;0,2;29,6;0,0;1,2;0,0;0,0;1,2;0,0;2,0;15;8;1;74;6;0;18;1
23604.sol;token;token;10;0,4;0,0;0,2;0,0;0,0;8,5;0,0;6,8;0,1;23,6;0,0;1,0;0,2;0,2;0,6;0,1;2,6;13;8;1;58;10;2;17;2
